-254.54
-292.74
-238.03
-242.02
-155.32
-108.81
-253.69
-186.66
-177.84
-12.752
-9.364
-13.591
-15.802
-11.06
-11.404
-20.16
-17.296
-21.474
-19.421
-10.273
-13.509
-18.78
-13.815
-21.312
-19.34
-17.094
-21.701
